title,startTime,endTime,platform,name_organizer,url_organizer,descriptionSnippet,url,venue,price
Canopy Art Crawl: Inside the Studios,2026-04-09T18:30:00-05:00,2026-04-09T20:00:00-05:00,eventbrite,Canopy,https://www.eventbrite.com/o/canopy-79786955303,Explore local artists’ studios up close and see where the magic happens at Canopy Art Crawl!,https://www.eventbrite.com/e/canopy-art-crawl-inside-the-studios-tickets-1983641711758,"{'name': '916 Springdale Rd', 'address': '916 Springdale Road, Austin, TX 78702', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 5, 'currency': 'USD', 'raw': 'USD 5'}"
Useful Plants Walk Around Lake,2026-04-09T19:00:00-05:00,2026-04-09T21:00:00-05:00,eventbrite,Buzz Mill Coffee,https://www.eventbrite.com/o/buzz-mill-coffee-16666285024,"It's Spring time and that means flowers, plants, trees, shrubs and vines are out for us to identify",https://www.eventbrite.com/e/useful-plants-walk-around-lake-tickets-1981867069756,"{'name': 'The Buzz Mill', 'address': '1505 Town Creek Drive, Austin, TX 78741', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 44.52, 'currency': 'USD', 'raw': 'USD 44.52'}"
Comedy Fusion: Standup Comedy Powered by Improv,2026-04-09T19:00:00-05:00,2026-04-09T20:00:00-05:00,eventbrite,Fallout Theater,https://www.eventbrite.com/o/fallout-theater-16738257328,Presenting the power of COMEDY FUSION! A BYOB comedy show.,https://www.eventbrite.com/e/comedy-fusion-standup-comedy-powered-by-improv-tickets-1985216032594,"{'name': 'Fallout Theater', 'address': '616 Lavaca St, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 10.08, 'currency': 'USD', 'raw': 'USD 10.08'}"
"Mezcal, Tambien: An Omakase Inspired Experience",2026-04-09T19:00:00-05:00,2026-04-09T22:00:00-05:00,eventbrite,Thompson Austin,https://www.eventbrite.com/o/thompson-austin-74686872893,"In the tradition of a Japanese dining experience, Arriba Abajo is now offering a immersive omakase-inspired dinner and mezcal tasting.",https://www.eventbrite.com/e/mezcal-tambien-an-omakase-inspired-experience-tickets-1980726659759,"{'name': 'Arriba Abajo Rooftop Cantina', 'address': '506 San Jacinto Boulevard, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 54.13, 'currency': 'USD', 'raw': 'USD 54.13'}"
Drag Bingo Austin - Ultimate Drag Queen Bingo & Drag Show in Austin,2026-04-09T19:00:00-06:00,2026-04-09T20:30:00-06:00,eventbrite,Drag Bingo USA,https://www.eventbrite.com/o/drag-bingo-usa-60684316353,Drag Bingo Austin - The Ultimate Drag Queen Bingo & Drag Queen Show in Austin,https://www.eventbrite.com/e/drag-bingo-austin-ultimate-drag-queen-bingo-drag-show-in-austin-tickets-1317510893549,"{'name': 'Drag Bingo Austin', 'address': '222 E 6th Street, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 36.64, 'currency': 'USD', 'raw': 'USD 36.64'}"
Austin All-Star Comedy!!!,2026-04-09T20:30:00-05:00,2026-04-09T22:00:00-05:00,eventbrite,The Velveeta Room Comedy Club,https://www.eventbrite.com/o/the-velveeta-room-comedy-club-71022621433,Come hang hard at the longest-running comedy club in Austin!!!,https://www.eventbrite.com/e/austin-all-star-comedy-tickets-1981879827916,"{'name': 'The Velveeta Room, East 6th Street, Austin, TX, USA', 'address': '521 East 6th Street, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 19.32, 'currency': 'USD', 'raw': 'USD 19.32'}"
Lip Service: An Advice Show,2026-04-09T21:00:00-05:00,2026-04-09T22:30:00-05:00,eventbrite,Craft Comedy Shows,https://www.eventbrite.com/o/craft-comedy-shows-80025402833,Your weekly group therapy session - you spill the tea and we serve the advice (with love & just the right amount of chaos)!,https://www.eventbrite.com/e/lip-service-an-advice-show-tickets-1983399714939,"{'name': 'East Austin Comedy Club', 'address': '2505 East 6th Street, #Suite D, Austin, TX 78702', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 13.54, 'currency': 'USD', 'raw': 'USD 13.54'}"
PMP® Exam Prep Certification Training (Austin) - 4 Fridays (Weekly),2026-04-10T08:00:00-05:00,2026-04-10T17:00:00-05:00,eventbrite,Canstead Learning,https://www.eventbrite.com/o/canstead-learning-115402162741,"4-Day PMP® Exam Prep: 35 PDUs, PMI®-Authorized training with 250+ practice questions. Join Live Virtual or In-Person.",https://www.eventbrite.com/e/pmp-exam-prep-certification-training-austin-4-fridays-weekly-tickets-1982054179406,"{'name': '316 W 12th St', 'address': '316 West 12th Street, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 1095.6, 'currency': 'USD', 'raw': 'USD 1095.6'}"
"Event Planning Fundamentals: 1 Day Beginner Course in Austin, TX",2026-04-10T09:00:00-05:00,2026-04-10T17:00:00-05:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,Hands-on course designed to strengthen event planning skills—from budgeting and scheduling to marketing and smooth execution.,https://www.eventbrite.sg/e/event-planning-fundamentals-1-day-beginner-course-in-austin-tx-tickets-1978557058423,"{'name': 'regus TX, Austin - Dobie Center', 'address': '2021 Guadalupe Street #Suite 260, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 586.79, 'max': 786.6, 'currency': 'USD', 'raw': 'USD 586.79 - 786.6'}"
"Communication Strategies 1-Day Workshop |Austin, TX",2026-04-10T09:00:00-05:00,2026-04-10T17:00:00-05:00,eventbrite,LearneRRing,https://www.eventbrite.com/o/learnerring-111061569801,Get ready to level up your communication game in this interactive workshop full of tips and tricks to enhance your skills!,https://www.eventbrite.com/e/communication-strategies-1-day-workshop-austin-tx-tickets-1963808895270,"{'name': 'For venue details reach us at info@learnerring.com', 'address': 'PH: +1 505 369 2908, Austin, TX 78756', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 519.25, 'max': 778.5, 'currency': 'USD', 'raw': 'USD 519.25 - 778.5'}"
"Cyber Security Overview 1 Day  Training in Austin, TX",2026-04-10T09:00:00-05:00,2026-04-10T17:00:00-05:00,eventbrite,Mount Skills,https://www.eventbrite.sg/o/mount-skills-43284464053,Get the lowdown on Cyber Security in just one day - practical training to keep your online world safe!,https://www.eventbrite.sg/e/cyber-security-overview-1-day-training-in-austin-tx-tickets-1895002877619,"{'name': 'For venue details reach us at eventbrite@mountskills.com', 'address': 'PH: +1 469 666 9332, Austin, TX 78756', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 501.48, 'max': 894.37, 'currency': 'USD', 'raw': 'USD 501.48 - 894.37'}"
"Career Planning 1 Day Workshop | Austin, TX",2026-04-10T09:00:00-05:00,2026-04-10T17:00:00-05:00,eventbrite,LearneRRing,https://www.eventbrite.com/o/learnerring-103561141771,Join us for a full day of career insights and planning strategies to level up your professional game!,https://www.eventbrite.com/e/career-planning-1-day-workshop-austin-tx-tickets-1895868085479,"{'name': 'For venue details reach us at info@learnerring.com', 'address': 'PH: +1 505 369 2908, Austin, TX 78756', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 519.25, 'max': 778.5, 'currency': 'USD', 'raw': 'USD 519.25 - 778.5'}"
"Building Integrity in the Corporate Workplace: 1 Day Course in Austin, TX",2026-04-10T09:00:00-05:00,2026-04-10T17:00:00-05:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,"“An engaging program that builds ethical behavior, responsible decision-making, and integrity across every level of an organization.”",https://www.eventbrite.sg/e/building-integrity-in-the-corporate-workplace-1-day-course-in-austin-tx-tickets-1978075652525,"{'name': 'regus TX, Austin - Dobie Center', 'address': '2021 Guadalupe Street  #Suite 260, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 537.4, 'max': 709.15, 'currency': 'USD', 'raw': 'USD 537.4 - 709.15'}"
Discover Austin's Colorful Food Scene - Food Tour in Austin | Cozymeal™,2026-04-10T11:00:00-05:00,2026-04-10T14:00:00-05:00,eventbrite,Cozymeal,https://www.eventbrite.com/o/cozymeal-46046403233,,https://www.eventbrite.com/e/discover-austins-colorful-food-scene-food-tour-in-austin-cozymealtm-tickets-1980279213435,"{'name': 'Location provided after booking', 'address': 'Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 151.02, 'currency': 'USD', 'raw': 'USD 151.02'}"
CUSTOMIZED AI FORESIGHT FOR YOUR CORPORATE INNOVATION TEAM,2026-04-10T12:00:00-05:00,2026-04-10T14:30:00-05:00,eventbrite,Indina-Consulting Innovation Academy,https://www.eventbrite.com/o/indina-consulting-innovation-academy-9464267346,"Private B2B Strategy Session for Corporate Teams (Online, Zoom)",https://www.eventbrite.com/e/customized-ai-foresight-for-your-corporate-innovation-team-tickets-1981822593727,"{'name': 'Austin Convention Center', 'address': '500 East Cesar Chavez Street, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 637.3, 'currency': 'USD', 'raw': 'USD 637.3'}"
Charlie's Dub Corner 2026 w/ Channel One (UK) Ranking Joe and more TBA,2026-04-10T16:00:00-05:00,2026-04-12T00:00:00-05:00,eventbrite,Charlie's Records,https://www.eventbrite.com/o/charlies-records-121056612749,Charlie's Dub Corner RETURNS for our 19th year featuring very special guests CHANNEL ONE SOUNDSYSTEM (UK) and Jamaican legend RANKING JOE!,https://www.eventbrite.com/e/charlies-dub-corner-2026-w-channel-one-uk-ranking-joe-and-more-tba-tickets-1983814499571,"{'name': 'Spokesman Coffee', 'address': '440 East Saint Elmo Road, #A2, Austin, TX 78745', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 53.98, 'currency': 'USD', 'raw': 'USD 53.98'}"
Austin Bachelorette Party & Bachelor Party Bar Crawl-Bach Bar Crawl Austin,2026-04-10T16:00:00-05:00,2026-04-10T22:00:00-05:00,eventbrite,Bach Bar Bar Crawl,https://www.eventbrite.com/o/bach-bar-bar-crawl-83313116853,"Get set to kick off your Austin Bachelorette Party bash, Bachelor Party Bach, Girls' night out, or Guys' night out with the Bach Bar Craw.",https://www.eventbrite.com/e/austin-bachelorette-party-bachelor-party-bar-crawl-bach-bar-crawl-austin-tickets-1297150886219,"{'name': ""Maggie Mae's"", 'address': '323 East 6th Street, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 15.85, 'max': 29.71, 'currency': 'USD', 'raw': 'USD 15.85 - 29.71'}"
Luxe in Love,2026-04-10T17:00:00-05:00,2026-04-10T23:00:00-05:00,eventbrite,,https://www.eventbrite.com/o/120206771211,"Luxe in Love | 5–11PM. Fashion, art & exotic luxury unite runway, designer market, exotic cars, live music & photo moments. Tickets on sale.",https://www.eventbrite.com/e/luxe-in-love-tickets-1981976130961,"{'name': 'Sekrit Theater', 'address': '1145 Perry Road, Austin, TX 78721', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 23.18, 'max': 100, 'currency': 'USD', 'raw': 'USD 23.18 - 100'}"
Hillfest 2026 Sponsorships to Create Community Connections,2026-04-10T18:00:00-05:00,2026-04-10T21:00:00-05:00,eventbrite,St. Edward's Student Organizations and Events,https://www.eventbrite.com/o/st-edwards-student-organizations-and-events-82902240713,"Join 1,200+ Hilltoppers at our biggest campus celebration! Sponsorship opportunities vary with opportunities to engage with our community!",https://www.eventbrite.com/e/hillfest-2026-sponsorships-to-create-community-connections-tickets-1979904209789,"{'name': ""St. Edward's University"", 'address': '3001 South Congress Avenue, Austin, TX 78704', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 642.09, 'max': 10672.57, 'currency': 'USD', 'raw': 'USD 642.09 - 10672.57'}"
Top Flight Comedy Presents: Daywalkers Comedy Show,2026-04-10T18:00:00-05:00,2026-04-10T19:30:00-05:00,eventbrite,Top Flight Comedy,https://www.eventbrite.com/o/top-flight-comedy-78517158513,"Tired of late shows? Daywalkers features comics from Netflix, The Comedy Mothership, Cap City, Kill Tony, Skankfest & more",https://www.eventbrite.com/e/top-flight-comedy-presents-daywalkers-comedy-show-tickets-1978302490002,"{'name': 'East Austin Comedy', 'address': '2505 East 6th Street, #Suite D, Austin, TX 78702', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 9.85, 'max': 17.85, 'currency': 'USD', 'raw': 'USD 9.85 - 17.85'}"
Vegetariana: Italian Meatless Meals,2026-04-10T18:30:00-05:00,2026-04-10T21:00:00-05:00,eventbrite,Central Market Cooking School Austin North Lamar,https://www.eventbrite.com/o/central-market-cooking-school-austin-north-lamar-30370421142,Create exciting vegetarian Italian dishes with a bounty of fresh produce. Hands-on. You’ll be working with a small team during class.,https://www.eventbrite.com/e/vegetariana-italian-meatless-meals-tickets-1984399940641,"{'name': 'Central Market Austin North Lamar', 'address': '4001 North Lamar Boulevard, Austin, TX 78756', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 89.63, 'currency': 'USD', 'raw': 'USD 89.63'}"
Fallout Theater Presents Conor Janda,2026-04-10T19:00:00-05:00,2026-04-12T22:00:00-05:00,eventbrite,Fallout Theater,https://www.eventbrite.com/o/fallout-theater-16738257328,Conor Janda is a Brooklyn-based comedian and was recently named one of the New Faces of Comedy at the Just for Laughs Festival in Montreal.,https://www.eventbrite.com/e/fallout-theater-presents-conor-janda-tickets-1983839524421,"{'name': 'Fallout Theater', 'address': '616 Lavaca St, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 25.09, 'currency': 'USD', 'raw': 'USD 25.09'}"
Foodies & Fears : Dinner with Paranormies Austin,2026-04-10T19:00:00-05:00,2026-04-10T22:00:00-05:00,eventbrite,,https://www.eventbrite.com/o/113040083121,"Dinner with Strangers series for locals who love all things horror, supernatural, and paranormal. Share your story at the dinner table!",https://www.eventbrite.com/e/foodies-fears-dinner-with-paranormies-austin-tickets-1976486320791,"{'name': 'Restaurant of the Week', 'address': 'East 4th Street, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 17.85, 'currency': 'USD', 'raw': 'USD 17.85'}"
Drag Bingo Austin - Ultimate Drag Queen Bingo & Drag Show in Austin,2026-04-10T19:00:00-06:00,2026-04-10T20:30:00-06:00,eventbrite,Drag Bingo USA,https://www.eventbrite.com/o/drag-bingo-usa-60684316353,Drag Bingo Austin - The Ultimate Drag Queen Bingo & Drag Queen Show in Austin,https://www.eventbrite.com/e/drag-bingo-austin-ultimate-drag-queen-bingo-drag-show-in-austin-tickets-1317510903579,"{'name': 'Drag Bingo Austin', 'address': '222 E 6th Street, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 36.64, 'currency': 'USD', 'raw': 'USD 36.64'}"
Austin Online Speed Dating (24-32 age group),2026-04-10T20:00:00-05:00,2026-04-10T22:00:00-05:00,eventbrite,Austin Speed Dating and Singles Events,https://www.eventbrite.com/o/austin-speed-dating-and-singles-events-110488818411,Meet someone special and have fun connecting with new people!,https://www.eventbrite.com/e/austin-online-speed-dating-24-32-age-group-tickets-1977347485558,"{'name': 'Online Event', 'address': 'Austin Online Event, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'max': 59.72, 'currency': 'USD', 'raw': 'USD 0 - 59.72'}"
Secret Level: Stand-Up Comedy Show,2026-04-10T20:00:00-05:00,2026-04-10T21:30:00-05:00,eventbrite,Secret Level Productions,https://www.eventbrite.com/o/secret-level-productions-45772952383,"We bring stand-up comedy to Austin’s favorite movie theater! Come laugh, then go upstairs, and catch a movie!",https://www.eventbrite.com/e/secret-level-stand-up-comedy-show-tickets-1985318634479,"{'name': 'Alamo Drafthouse Cinema Mueller', 'address': '1911 Aldrich Street, #Suite 120, Austin, TX 78723', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 10.66, 'max': 105.96, 'currency': 'USD', 'raw': 'USD 10.66 - 105.96'}"
PMP® Exam Prep Certification Training (Austin) - 2 Weekends (Sat - Sun),2026-04-11T08:00:00-05:00,2026-04-19T17:00:00-05:00,eventbrite,Canstead Learning,https://www.eventbrite.com/o/canstead-learning-115402162741,"4-Day PMP® Exam Prep: 35 PDUs, PMI®-Authorized training with 250+ practice questions. Join Live Virtual or In-Person.",https://www.eventbrite.com/e/pmp-exam-prep-certification-training-austin-2-weekends-sat-sun-tickets-1981467216785,"{'name': '316 W 12th St', 'address': '316 West 12th Street, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 1095.6, 'currency': 'USD', 'raw': 'USD 1095.6'}"
ABC Kite Fest 2026 - High Flyer Club presented by Texas Mutual,2026-04-11T09:00:00-05:00,2026-04-11T17:00:00-05:00,eventbrite,ABC KITE FESTIVAL,https://www.eventbrite.com/o/abc-kite-festival-13109271008,VIP Access to the ABC Kite Fest Welcome to the High Flyer Club present by Texas Mutual,https://www.eventbrite.com/e/abc-kite-fest-2026-high-flyer-club-presented-by-texas-mutual-tickets-1964467242404,"{'name': 'Zilker Metropolitan Park', 'address': '2100 Barton Springs Road, Austin, TX 78704', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 30.87, 'max': 117.51, 'currency': 'USD', 'raw': 'USD 30.87 - 117.51'}"
